DATA,NU_ANO,NU_DIA,NU_SEMESTRE,DS_SEMESTRE,NU_ANO_SEMESTRE,DS_SEMESTRE_ANO,NU_TRIMESTRE,DS_TRIMESTRE,NU_ANO_TRIMESTRE,DS_ANO_TRIMESTRE,NU_MES,DS_MES,DS_MES_SIGLA,NU_ANO_MES,DS_MES_ANO,NU_DIA_SEMANA,DS_DIA_SEMANA,DS_DIA_SEMANA_SIGLA
"10/05/2000,2000,10,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",5,""MAIO"",""MAI"",200005,""MAI/2000"",4,""QUARTA"",""QUA"""
"11/05/2000,2000,11,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",5,""MAIO"",""MAI"",200005,""MAI/2000"",5,""QUINTA"",""QUI"""
"12/05/2000,2000,12,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",5,""MAIO"",""MAI"",200005,""MAI/2000"",6,""SEXTA"",""SEX"""
"13/05/2000,2000,13,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",5,""MAIO"",""MAI"",200005,""MAI/2000"",7,""SABADO"",""SAB"""
"14/05/2000,2000,14,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",5,""MAIO"",""MAI"",200005,""MAI/2000"",1,""DOMINGO"",""DOM"""
"15/05/2000,2000,15,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",5,""MAIO"",""MAI"",200005,""MAI/2000"",2,""SEGUNDA"",""SEG"""
"16/05/2000,2000,16,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",5,""MAIO"",""MAI"",200005,""MAI/2000"",3,""TERCA"",""TER"""
"17/05/2000,2000,17,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",5,""MAIO"",""MAI"",200005,""MAI/2000"",4,""QUARTA"",""QUA"""
"18/05/2000,2000,18,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",5,""MAIO"",""MAI"",200005,""MAI/2000"",5,""QUINTA"",""QUI"""
"19/05/2000,2000,19,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",5,""MAIO"",""MAI"",200005,""MAI/2000"",6,""SEXTA"",""SEX"""
"20/05/2000,2000,20,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",5,""MAIO"",""MAI"",200005,""MAI/2000"",7,""SABADO"",""SAB"""
"21/05/2000,2000,21,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",5,""MAIO"",""MAI"",200005,""MAI/2000"",1,""DOMINGO"",""DOM"""
"22/05/2000,2000,22,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",5,""MAIO"",""MAI"",200005,""MAI/2000"",2,""SEGUNDA"",""SEG"""
"23/05/2000,2000,23,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",5,""MAIO"",""MAI"",200005,""MAI/2000"",3,""TERCA"",""TER"""
"24/05/2000,2000,24,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",5,""MAIO"",""MAI"",200005,""MAI/2000"",4,""QUARTA"",""QUA"""
"25/05/2000,2000,25,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",5,""MAIO"",""MAI"",200005,""MAI/2000"",5,""QUINTA"",""QUI"""
"26/05/2000,2000,26,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",5,""MAIO"",""MAI"",200005,""MAI/2000"",6,""SEXTA"",""SEX"""
"27/05/2000,2000,27,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",5,""MAIO"",""MAI"",200005,""MAI/2000"",7,""SABADO"",""SAB"""
"28/05/2000,2000,28,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",5,""MAIO"",""MAI"",200005,""MAI/2000"",1,""DOMINGO"",""DOM"""
"29/05/2000,2000,29,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",5,""MAIO"",""MAI"",200005,""MAI/2000"",2,""SEGUNDA"",""SEG"""
"30/05/2000,2000,30,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",5,""MAIO"",""MAI"",200005,""MAI/2000"",3,""TERCA"",""TER"""
"31/05/2000,2000,31,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",5,""MAIO"",""MAI"",200005,""MAI/2000"",4,""QUARTA"",""QUA"""
"01/06/2000,2000,1,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",6,""JUNHO"",""JUN"",200006,""JUN/2000"",5,""QUINTA"",""QUI"""
"02/06/2000,2000,2,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",6,""JUNHO"",""JUN"",200006,""JUN/2000"",6,""SEXTA"",""SEX"""
"03/06/2000,2000,3,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",6,""JUNHO"",""JUN"",200006,""JUN/2000"",7,""SABADO"",""SAB"""
"04/06/2000,2000,4,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",6,""JUNHO"",""JUN"",200006,""JUN/2000"",1,""DOMINGO"",""DOM"""
"05/06/2000,2000,5,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",6,""JUNHO"",""JUN"",200006,""JUN/2000"",2,""SEGUNDA"",""SEG"""
"06/06/2000,2000,6,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",6,""JUNHO"",""JUN"",200006,""JUN/2000"",3,""TERCA"",""TER"""
"07/06/2000,2000,7,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",6,""JUNHO"",""JUN"",200006,""JUN/2000"",4,""QUARTA"",""QUA"""
"08/06/2000,2000,8,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",6,""JUNHO"",""JUN"",200006,""JUN/2000"",5,""QUINTA"",""QUI"""
"09/06/2000,2000,9,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",6,""JUNHO"",""JUN"",200006,""JUN/2000"",6,""SEXTA"",""SEX"""
"10/06/2000,2000,10,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",6,""JUNHO"",""JUN"",200006,""JUN/2000"",7,""SABADO"",""SAB"""
"11/06/2000,2000,11,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",6,""JUNHO"",""JUN"",200006,""JUN/2000"",1,""DOMINGO"",""DOM"""
"12/06/2000,2000,12,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",6,""JUNHO"",""JUN"",200006,""JUN/2000"",2,""SEGUNDA"",""SEG"""
"13/06/2000,2000,13,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",6,""JUNHO"",""JUN"",200006,""JUN/2000"",3,""TERCA"",""TER"""
"14/06/2000,2000,14,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",6,""JUNHO"",""JUN"",200006,""JUN/2000"",4,""QUARTA"",""QUA"""
"15/06/2000,2000,15,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",6,""JUNHO"",""JUN"",200006,""JUN/2000"",5,""QUINTA"",""QUI"""
"16/06/2000,2000,16,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",6,""JUNHO"",""JUN"",200006,""JUN/2000"",6,""SEXTA"",""SEX"""
"17/06/2000,2000,17,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",6,""JUNHO"",""JUN"",200006,""JUN/2000"",7,""SABADO"",""SAB"""
"18/06/2000,2000,18,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",6,""JUNHO"",""JUN"",200006,""JUN/2000"",1,""DOMINGO"",""DOM"""
"19/06/2000,2000,19,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",6,""JUNHO"",""JUN"",200006,""JUN/2000"",2,""SEGUNDA"",""SEG"""
"20/06/2000,2000,20,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",6,""JUNHO"",""JUN"",200006,""JUN/2000"",3,""TERCA"",""TER"""
"21/06/2000,2000,21,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",6,""JUNHO"",""JUN"",200006,""JUN/2000"",4,""QUARTA"",""QUA"""
"22/06/2000,2000,22,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",6,""JUNHO"",""JUN"",200006,""JUN/2000"",5,""QUINTA"",""QUI"""
"23/06/2000,2000,23,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",6,""JUNHO"",""JUN"",200006,""JUN/2000"",6,""SEXTA"",""SEX"""
"24/06/2000,2000,24,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",6,""JUNHO"",""JUN"",200006,""JUN/2000"",7,""SABADO"",""SAB"""
"25/06/2000,2000,25,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",6,""JUNHO"",""JUN"",200006,""JUN/2000"",1,""DOMINGO"",""DOM"""
"26/06/2000,2000,26,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",6,""JUNHO"",""JUN"",200006,""JUN/2000"",2,""SEGUNDA"",""SEG"""
"27/06/2000,2000,27,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",6,""JUNHO"",""JUN"",200006,""JUN/2000"",3,""TERCA"",""TER"""
"28/06/2000,2000,28,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",6,""JUNHO"",""JUN"",200006,""JUN/2000"",4,""QUARTA"",""QUA"""
"29/06/2000,2000,29,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",6,""JUNHO"",""JUN"",200006,""JUN/2000"",5,""QUINTA"",""QUI"""
"30/06/2000,2000,30,1,""1º Sem."",20001,""S1/2000"",2,""2º Trim."",20002,""T2/2000"",6,""JUNHO"",""JUN"",200006,""JUN/2000"",6,""SEXTA"",""SEX"""
"01/07/2000,2000,1,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",7,""JULHO"",""JUL"",200007,""JUL/2000"",7,""SABADO"",""SAB"""
"02/07/2000,2000,2,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",7,""JULHO"",""JUL"",200007,""JUL/2000"",1,""DOMINGO"",""DOM"""
"03/07/2000,2000,3,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",7,""JULHO"",""JUL"",200007,""JUL/2000"",2,""SEGUNDA"",""SEG"""
"04/07/2000,2000,4,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",7,""JULHO"",""JUL"",200007,""JUL/2000"",3,""TERCA"",""TER"""
"05/07/2000,2000,5,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",7,""JULHO"",""JUL"",200007,""JUL/2000"",4,""QUARTA"",""QUA"""
"06/07/2000,2000,6,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",7,""JULHO"",""JUL"",200007,""JUL/2000"",5,""QUINTA"",""QUI"""
"07/07/2000,2000,7,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",7,""JULHO"",""JUL"",200007,""JUL/2000"",6,""SEXTA"",""SEX"""
"08/07/2000,2000,8,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",7,""JULHO"",""JUL"",200007,""JUL/2000"",7,""SABADO"",""SAB"""
"09/07/2000,2000,9,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",7,""JULHO"",""JUL"",200007,""JUL/2000"",1,""DOMINGO"",""DOM"""
"10/07/2000,2000,10,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",7,""JULHO"",""JUL"",200007,""JUL/2000"",2,""SEGUNDA"",""SEG"""
"11/07/2000,2000,11,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",7,""JULHO"",""JUL"",200007,""JUL/2000"",3,""TERCA"",""TER"""
"12/07/2000,2000,12,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",7,""JULHO"",""JUL"",200007,""JUL/2000"",4,""QUARTA"",""QUA"""
"13/07/2000,2000,13,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",7,""JULHO"",""JUL"",200007,""JUL/2000"",5,""QUINTA"",""QUI"""
"14/07/2000,2000,14,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",7,""JULHO"",""JUL"",200007,""JUL/2000"",6,""SEXTA"",""SEX"""
"15/07/2000,2000,15,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",7,""JULHO"",""JUL"",200007,""JUL/2000"",7,""SABADO"",""SAB"""
"16/07/2000,2000,16,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",7,""JULHO"",""JUL"",200007,""JUL/2000"",1,""DOMINGO"",""DOM"""
"17/07/2000,2000,17,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",7,""JULHO"",""JUL"",200007,""JUL/2000"",2,""SEGUNDA"",""SEG"""
"18/07/2000,2000,18,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",7,""JULHO"",""JUL"",200007,""JUL/2000"",3,""TERCA"",""TER"""
"19/07/2000,2000,19,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",7,""JULHO"",""JUL"",200007,""JUL/2000"",4,""QUARTA"",""QUA"""
"20/07/2000,2000,20,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",7,""JULHO"",""JUL"",200007,""JUL/2000"",5,""QUINTA"",""QUI"""
"21/07/2000,2000,21,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",7,""JULHO"",""JUL"",200007,""JUL/2000"",6,""SEXTA"",""SEX"""
"22/07/2000,2000,22,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",7,""JULHO"",""JUL"",200007,""JUL/2000"",7,""SABADO"",""SAB"""
"23/07/2000,2000,23,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",7,""JULHO"",""JUL"",200007,""JUL/2000"",1,""DOMINGO"",""DOM"""
"24/07/2000,2000,24,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",7,""JULHO"",""JUL"",200007,""JUL/2000"",2,""SEGUNDA"",""SEG"""
"25/07/2000,2000,25,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",7,""JULHO"",""JUL"",200007,""JUL/2000"",3,""TERCA"",""TER"""
"26/07/2000,2000,26,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",7,""JULHO"",""JUL"",200007,""JUL/2000"",4,""QUARTA"",""QUA"""
"27/07/2000,2000,27,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",7,""JULHO"",""JUL"",200007,""JUL/2000"",5,""QUINTA"",""QUI"""
"28/07/2000,2000,28,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",7,""JULHO"",""JUL"",200007,""JUL/2000"",6,""SEXTA"",""SEX"""
"29/07/2000,2000,29,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",7,""JULHO"",""JUL"",200007,""JUL/2000"",7,""SABADO"",""SAB"""
"30/07/2000,2000,30,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",7,""JULHO"",""JUL"",200007,""JUL/2000"",1,""DOMINGO"",""DOM"""
"31/07/2000,2000,31,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",7,""JULHO"",""JUL"",200007,""JUL/2000"",2,""SEGUNDA"",""SEG"""
"01/08/2000,2000,1,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",8,""AGOSTO"",""AGO"",200008,""AGO/2000"",3,""TERCA"",""TER"""
"02/08/2000,2000,2,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",8,""AGOSTO"",""AGO"",200008,""AGO/2000"",4,""QUARTA"",""QUA"""
"03/08/2000,2000,3,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",8,""AGOSTO"",""AGO"",200008,""AGO/2000"",5,""QUINTA"",""QUI"""
"04/08/2000,2000,4,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",8,""AGOSTO"",""AGO"",200008,""AGO/2000"",6,""SEXTA"",""SEX"""
"05/08/2000,2000,5,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",8,""AGOSTO"",""AGO"",200008,""AGO/2000"",7,""SABADO"",""SAB"""
"06/08/2000,2000,6,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",8,""AGOSTO"",""AGO"",200008,""AGO/2000"",1,""DOMINGO"",""DOM"""
"07/08/2000,2000,7,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",8,""AGOSTO"",""AGO"",200008,""AGO/2000"",2,""SEGUNDA"",""SEG"""
"08/08/2000,2000,8,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",8,""AGOSTO"",""AGO"",200008,""AGO/2000"",3,""TERCA"",""TER"""
"09/08/2000,2000,9,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",8,""AGOSTO"",""AGO"",200008,""AGO/2000"",4,""QUARTA"",""QUA"""
"10/08/2000,2000,10,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",8,""AGOSTO"",""AGO"",200008,""AGO/2000"",5,""QUINTA"",""QUI"""
"11/08/2000,2000,11,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",8,""AGOSTO"",""AGO"",200008,""AGO/2000"",6,""SEXTA"",""SEX"""
"12/08/2000,2000,12,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",8,""AGOSTO"",""AGO"",200008,""AGO/2000"",7,""SABADO"",""SAB"""
"13/08/2000,2000,13,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",8,""AGOSTO"",""AGO"",200008,""AGO/2000"",1,""DOMINGO"",""DOM"""
"14/08/2000,2000,14,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",8,""AGOSTO"",""AGO"",200008,""AGO/2000"",2,""SEGUNDA"",""SEG"""
"15/08/2000,2000,15,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",8,""AGOSTO"",""AGO"",200008,""AGO/2000"",3,""TERCA"",""TER"""
"16/08/2000,2000,16,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",8,""AGOSTO"",""AGO"",200008,""AGO/2000"",4,""QUARTA"",""QUA"""
"17/08/2000,2000,17,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",8,""AGOSTO"",""AGO"",200008,""AGO/2000"",5,""QUINTA"",""QUI"""
"18/08/2000,2000,18,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",8,""AGOSTO"",""AGO"",200008,""AGO/2000"",6,""SEXTA"",""SEX"""
"19/08/2000,2000,19,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",8,""AGOSTO"",""AGO"",200008,""AGO/2000"",7,""SABADO"",""SAB"""
"20/08/2000,2000,20,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",8,""AGOSTO"",""AGO"",200008,""AGO/2000"",1,""DOMINGO"",""DOM"""
"21/08/2000,2000,21,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",8,""AGOSTO"",""AGO"",200008,""AGO/2000"",2,""SEGUNDA"",""SEG"""
"22/08/2000,2000,22,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",8,""AGOSTO"",""AGO"",200008,""AGO/2000"",3,""TERCA"",""TER"""
"23/08/2000,2000,23,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",8,""AGOSTO"",""AGO"",200008,""AGO/2000"",4,""QUARTA"",""QUA"""
"24/08/2000,2000,24,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",8,""AGOSTO"",""AGO"",200008,""AGO/2000"",5,""QUINTA"",""QUI"""
"25/08/2000,2000,25,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",8,""AGOSTO"",""AGO"",200008,""AGO/2000"",6,""SEXTA"",""SEX"""
"26/08/2000,2000,26,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",8,""AGOSTO"",""AGO"",200008,""AGO/2000"",7,""SABADO"",""SAB"""
"27/08/2000,2000,27,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",8,""AGOSTO"",""AGO"",200008,""AGO/2000"",1,""DOMINGO"",""DOM"""
"28/08/2000,2000,28,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",8,""AGOSTO"",""AGO"",200008,""AGO/2000"",2,""SEGUNDA"",""SEG"""
"29/08/2000,2000,29,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",8,""AGOSTO"",""AGO"",200008,""AGO/2000"",3,""TERCA"",""TER"""
"30/08/2000,2000,30,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",8,""AGOSTO"",""AGO"",200008,""AGO/2000"",4,""QUARTA"",""QUA"""
"31/08/2000,2000,31,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",8,""AGOSTO"",""AGO"",200008,""AGO/2000"",5,""QUINTA"",""QUI"""
"01/09/2000,2000,1,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",9,""SETEMBRO"",""SET"",200009,""SET/2000"",6,""SEXTA"",""SEX"""
"02/09/2000,2000,2,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",9,""SETEMBRO"",""SET"",200009,""SET/2000"",7,""SABADO"",""SAB"""
"03/09/2000,2000,3,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",9,""SETEMBRO"",""SET"",200009,""SET/2000"",1,""DOMINGO"",""DOM"""
"04/09/2000,2000,4,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",9,""SETEMBRO"",""SET"",200009,""SET/2000"",2,""SEGUNDA"",""SEG"""
"05/09/2000,2000,5,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",9,""SETEMBRO"",""SET"",200009,""SET/2000"",3,""TERCA"",""TER"""
"06/09/2000,2000,6,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",9,""SETEMBRO"",""SET"",200009,""SET/2000"",4,""QUARTA"",""QUA"""
"07/09/2000,2000,7,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",9,""SETEMBRO"",""SET"",200009,""SET/2000"",5,""QUINTA"",""QUI"""
"08/09/2000,2000,8,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",9,""SETEMBRO"",""SET"",200009,""SET/2000"",6,""SEXTA"",""SEX"""
"09/09/2000,2000,9,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",9,""SETEMBRO"",""SET"",200009,""SET/2000"",7,""SABADO"",""SAB"""
"10/09/2000,2000,10,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",9,""SETEMBRO"",""SET"",200009,""SET/2000"",1,""DOMINGO"",""DOM"""
"11/09/2000,2000,11,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",9,""SETEMBRO"",""SET"",200009,""SET/2000"",2,""SEGUNDA"",""SEG"""
"12/09/2000,2000,12,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",9,""SETEMBRO"",""SET"",200009,""SET/2000"",3,""TERCA"",""TER"""
"13/09/2000,2000,13,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",9,""SETEMBRO"",""SET"",200009,""SET/2000"",4,""QUARTA"",""QUA"""
"14/09/2000,2000,14,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",9,""SETEMBRO"",""SET"",200009,""SET/2000"",5,""QUINTA"",""QUI"""
"15/09/2000,2000,15,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",9,""SETEMBRO"",""SET"",200009,""SET/2000"",6,""SEXTA"",""SEX"""
"16/09/2000,2000,16,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",9,""SETEMBRO"",""SET"",200009,""SET/2000"",7,""SABADO"",""SAB"""
"17/09/2000,2000,17,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",9,""SETEMBRO"",""SET"",200009,""SET/2000"",1,""DOMINGO"",""DOM"""
"18/09/2000,2000,18,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",9,""SETEMBRO"",""SET"",200009,""SET/2000"",2,""SEGUNDA"",""SEG"""
"19/09/2000,2000,19,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",9,""SETEMBRO"",""SET"",200009,""SET/2000"",3,""TERCA"",""TER"""
"20/09/2000,2000,20,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",9,""SETEMBRO"",""SET"",200009,""SET/2000"",4,""QUARTA"",""QUA"""
"21/09/2000,2000,21,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",9,""SETEMBRO"",""SET"",200009,""SET/2000"",5,""QUINTA"",""QUI"""
"22/09/2000,2000,22,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",9,""SETEMBRO"",""SET"",200009,""SET/2000"",6,""SEXTA"",""SEX"""
"23/09/2000,2000,23,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",9,""SETEMBRO"",""SET"",200009,""SET/2000"",7,""SABADO"",""SAB"""
"24/09/2000,2000,24,2,""2º Sem."",20002,""S2/2000"",3,""3º Trim."",20003,""T3/2000"",9,""SETEMBRO"",""SET"",200009,""SET/2000"",1,""DOMINGO"",""DOM"""
