"data","nu_ano","nu_dia","nu_semestre","ds_semestre","ds_codanosemestre","ds_semestreano","nu_trimestre","ds_trimestre","nu_codanotrimestre","ds_trimestreano","nu_mes","ds_mes","sigla_mes","nu_anomes","ds_anomes","nu_diasemana","ds_diasemana","ds_siglasemana"
"2013-02-23",2013,23,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",2,"FEVEREIRO","FEV",201302,"FEV/2013",7,"SABADO","SAB"
"2013-02-24",2013,24,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",2,"FEVEREIRO","FEV",201302,"FEV/2013",1,"DOMINGO","DOM"
"2013-02-25",2013,25,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",2,"FEVEREIRO","FEV",201302,"FEV/2013",2,"SEGUNDA","SEG"
"2013-02-26",2013,26,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",2,"FEVEREIRO","FEV",201302,"FEV/2013",3,"TERCA","TER"
"2013-02-27",2013,27,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",2,"FEVEREIRO","FEV",201302,"FEV/2013",4,"QUARTA","QUA"
"2013-02-28",2013,28,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",2,"FEVEREIRO","FEV",201302,"FEV/2013",5,"QUINTA","QUI"
"2013-03-01",2013,1,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",3,"MARCO","MAR",201303,"MAR/2013",6,"SEXTA","SEX"
"2013-03-02",2013,2,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",3,"MARCO","MAR",201303,"MAR/2013",7,"SABADO","SAB"
"2013-03-03",2013,3,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",3,"MARCO","MAR",201303,"MAR/2013",1,"DOMINGO","DOM"
"2013-03-04",2013,4,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",3,"MARCO","MAR",201303,"MAR/2013",2,"SEGUNDA","SEG"
"2013-03-05",2013,5,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",3,"MARCO","MAR",201303,"MAR/2013",3,"TERCA","TER"
"2013-03-06",2013,6,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",3,"MARCO","MAR",201303,"MAR/2013",4,"QUARTA","QUA"
"2013-03-07",2013,7,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",3,"MARCO","MAR",201303,"MAR/2013",5,"QUINTA","QUI"
"2013-03-08",2013,8,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",3,"MARCO","MAR",201303,"MAR/2013",6,"SEXTA","SEX"
"2013-03-09",2013,9,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",3,"MARCO","MAR",201303,"MAR/2013",7,"SABADO","SAB"
"2013-03-10",2013,10,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",3,"MARCO","MAR",201303,"MAR/2013",1,"DOMINGO","DOM"
"2013-03-11",2013,11,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",3,"MARCO","MAR",201303,"MAR/2013",2,"SEGUNDA","SEG"
"2013-03-12",2013,12,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",3,"MARCO","MAR",201303,"MAR/2013",3,"TERCA","TER"
"2013-03-13",2013,13,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",3,"MARCO","MAR",201303,"MAR/2013",4,"QUARTA","QUA"
"2013-03-14",2013,14,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",3,"MARCO","MAR",201303,"MAR/2013",5,"QUINTA","QUI"
"2013-03-15",2013,15,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",3,"MARCO","MAR",201303,"MAR/2013",6,"SEXTA","SEX"
"2013-03-16",2013,16,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",3,"MARCO","MAR",201303,"MAR/2013",7,"SABADO","SAB"
"2013-03-17",2013,17,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",3,"MARCO","MAR",201303,"MAR/2013",1,"DOMINGO","DOM"
"2013-03-18",2013,18,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",3,"MARCO","MAR",201303,"MAR/2013",2,"SEGUNDA","SEG"
"2013-03-19",2013,19,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",3,"MARCO","MAR",201303,"MAR/2013",3,"TERCA","TER"
"2013-03-20",2013,20,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",3,"MARCO","MAR",201303,"MAR/2013",4,"QUARTA","QUA"
"2013-03-21",2013,21,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",3,"MARCO","MAR",201303,"MAR/2013",5,"QUINTA","QUI"
"2013-03-22",2013,22,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",3,"MARCO","MAR",201303,"MAR/2013",6,"SEXTA","SEX"
"2013-03-23",2013,23,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",3,"MARCO","MAR",201303,"MAR/2013",7,"SABADO","SAB"
"2013-03-24",2013,24,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",3,"MARCO","MAR",201303,"MAR/2013",1,"DOMINGO","DOM"
"2013-03-25",2013,25,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",3,"MARCO","MAR",201303,"MAR/2013",2,"SEGUNDA","SEG"
"2013-03-26",2013,26,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",3,"MARCO","MAR",201303,"MAR/2013",3,"TERCA","TER"
"2013-03-27",2013,27,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",3,"MARCO","MAR",201303,"MAR/2013",4,"QUARTA","QUA"
"2013-03-28",2013,28,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",3,"MARCO","MAR",201303,"MAR/2013",5,"QUINTA","QUI"
"2013-03-29",2013,29,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",3,"MARCO","MAR",201303,"MAR/2013",6,"SEXTA","SEX"
"2013-03-30",2013,30,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",3,"MARCO","MAR",201303,"MAR/2013",7,"SABADO","SAB"
"2013-03-31",2013,31,1,"1º Sem.",20131,"S1/2013",1,"1º Trim.",20131,"T1/2013",3,"MARCO","MAR",201303,"MAR/2013",1,"DOMINGO","DOM"
"2013-04-01",2013,1,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",4,"ABRIL","ABR",201304,"ABR/2013",2,"SEGUNDA","SEG"
"2013-04-02",2013,2,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",4,"ABRIL","ABR",201304,"ABR/2013",3,"TERCA","TER"
"2013-04-03",2013,3,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",4,"ABRIL","ABR",201304,"ABR/2013",4,"QUARTA","QUA"
"2013-04-04",2013,4,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",4,"ABRIL","ABR",201304,"ABR/2013",5,"QUINTA","QUI"
"2013-04-05",2013,5,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",4,"ABRIL","ABR",201304,"ABR/2013",6,"SEXTA","SEX"
"2013-04-06",2013,6,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",4,"ABRIL","ABR",201304,"ABR/2013",7,"SABADO","SAB"
"2013-04-07",2013,7,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",4,"ABRIL","ABR",201304,"ABR/2013",1,"DOMINGO","DOM"
"2013-04-08",2013,8,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",4,"ABRIL","ABR",201304,"ABR/2013",2,"SEGUNDA","SEG"
"2013-04-09",2013,9,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",4,"ABRIL","ABR",201304,"ABR/2013",3,"TERCA","TER"
"2013-04-10",2013,10,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",4,"ABRIL","ABR",201304,"ABR/2013",4,"QUARTA","QUA"
"2013-04-11",2013,11,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",4,"ABRIL","ABR",201304,"ABR/2013",5,"QUINTA","QUI"
"2013-04-12",2013,12,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",4,"ABRIL","ABR",201304,"ABR/2013",6,"SEXTA","SEX"
"2013-04-13",2013,13,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",4,"ABRIL","ABR",201304,"ABR/2013",7,"SABADO","SAB"
"2013-04-14",2013,14,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",4,"ABRIL","ABR",201304,"ABR/2013",1,"DOMINGO","DOM"
"2013-04-15",2013,15,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",4,"ABRIL","ABR",201304,"ABR/2013",2,"SEGUNDA","SEG"
"2013-04-16",2013,16,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",4,"ABRIL","ABR",201304,"ABR/2013",3,"TERCA","TER"
"2013-04-17",2013,17,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",4,"ABRIL","ABR",201304,"ABR/2013",4,"QUARTA","QUA"
"2013-04-18",2013,18,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",4,"ABRIL","ABR",201304,"ABR/2013",5,"QUINTA","QUI"
"2013-04-19",2013,19,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",4,"ABRIL","ABR",201304,"ABR/2013",6,"SEXTA","SEX"
"2013-04-20",2013,20,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",4,"ABRIL","ABR",201304,"ABR/2013",7,"SABADO","SAB"
"2013-04-21",2013,21,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",4,"ABRIL","ABR",201304,"ABR/2013",1,"DOMINGO","DOM"
"2013-04-22",2013,22,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",4,"ABRIL","ABR",201304,"ABR/2013",2,"SEGUNDA","SEG"
"2013-04-23",2013,23,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",4,"ABRIL","ABR",201304,"ABR/2013",3,"TERCA","TER"
"2013-04-24",2013,24,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",4,"ABRIL","ABR",201304,"ABR/2013",4,"QUARTA","QUA"
"2013-04-25",2013,25,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",4,"ABRIL","ABR",201304,"ABR/2013",5,"QUINTA","QUI"
"2013-04-26",2013,26,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",4,"ABRIL","ABR",201304,"ABR/2013",6,"SEXTA","SEX"
"2013-04-27",2013,27,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",4,"ABRIL","ABR",201304,"ABR/2013",7,"SABADO","SAB"
"2013-04-28",2013,28,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",4,"ABRIL","ABR",201304,"ABR/2013",1,"DOMINGO","DOM"
"2013-04-29",2013,29,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",4,"ABRIL","ABR",201304,"ABR/2013",2,"SEGUNDA","SEG"
"2013-04-30",2013,30,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",4,"ABRIL","ABR",201304,"ABR/2013",3,"TERCA","TER"
"2013-05-01",2013,1,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",5,"MAIO","MAI",201305,"MAI/2013",4,"QUARTA","QUA"
"2013-05-02",2013,2,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",5,"MAIO","MAI",201305,"MAI/2013",5,"QUINTA","QUI"
"2013-05-03",2013,3,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",5,"MAIO","MAI",201305,"MAI/2013",6,"SEXTA","SEX"
"2013-05-04",2013,4,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",5,"MAIO","MAI",201305,"MAI/2013",7,"SABADO","SAB"
"2013-05-05",2013,5,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",5,"MAIO","MAI",201305,"MAI/2013",1,"DOMINGO","DOM"
"2013-05-06",2013,6,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",5,"MAIO","MAI",201305,"MAI/2013",2,"SEGUNDA","SEG"
"2013-05-07",2013,7,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",5,"MAIO","MAI",201305,"MAI/2013",3,"TERCA","TER"
"2013-05-08",2013,8,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",5,"MAIO","MAI",201305,"MAI/2013",4,"QUARTA","QUA"
"2013-05-09",2013,9,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",5,"MAIO","MAI",201305,"MAI/2013",5,"QUINTA","QUI"
"2013-05-10",2013,10,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",5,"MAIO","MAI",201305,"MAI/2013",6,"SEXTA","SEX"
"2013-05-11",2013,11,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",5,"MAIO","MAI",201305,"MAI/2013",7,"SABADO","SAB"
"2013-05-12",2013,12,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",5,"MAIO","MAI",201305,"MAI/2013",1,"DOMINGO","DOM"
"2013-05-13",2013,13,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",5,"MAIO","MAI",201305,"MAI/2013",2,"SEGUNDA","SEG"
"2013-05-14",2013,14,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",5,"MAIO","MAI",201305,"MAI/2013",3,"TERCA","TER"
"2013-05-15",2013,15,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",5,"MAIO","MAI",201305,"MAI/2013",4,"QUARTA","QUA"
"2013-05-16",2013,16,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",5,"MAIO","MAI",201305,"MAI/2013",5,"QUINTA","QUI"
"2013-05-17",2013,17,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",5,"MAIO","MAI",201305,"MAI/2013",6,"SEXTA","SEX"
"2013-05-18",2013,18,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",5,"MAIO","MAI",201305,"MAI/2013",7,"SABADO","SAB"
"2013-05-19",2013,19,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",5,"MAIO","MAI",201305,"MAI/2013",1,"DOMINGO","DOM"
"2013-05-20",2013,20,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",5,"MAIO","MAI",201305,"MAI/2013",2,"SEGUNDA","SEG"
"2013-05-21",2013,21,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",5,"MAIO","MAI",201305,"MAI/2013",3,"TERCA","TER"
"2013-05-22",2013,22,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",5,"MAIO","MAI",201305,"MAI/2013",4,"QUARTA","QUA"
"2013-05-23",2013,23,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",5,"MAIO","MAI",201305,"MAI/2013",5,"QUINTA","QUI"
"2013-05-24",2013,24,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",5,"MAIO","MAI",201305,"MAI/2013",6,"SEXTA","SEX"
"2013-05-25",2013,25,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",5,"MAIO","MAI",201305,"MAI/2013",7,"SABADO","SAB"
"2013-05-26",2013,26,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",5,"MAIO","MAI",201305,"MAI/2013",1,"DOMINGO","DOM"
"2013-05-27",2013,27,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",5,"MAIO","MAI",201305,"MAI/2013",2,"SEGUNDA","SEG"
"2013-05-28",2013,28,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",5,"MAIO","MAI",201305,"MAI/2013",3,"TERCA","TER"
"2013-05-29",2013,29,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",5,"MAIO","MAI",201305,"MAI/2013",4,"QUARTA","QUA"
"2013-05-30",2013,30,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",5,"MAIO","MAI",201305,"MAI/2013",5,"QUINTA","QUI"
"2013-05-31",2013,31,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",5,"MAIO","MAI",201305,"MAI/2013",6,"SEXTA","SEX"
"2013-06-01",2013,1,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",6,"JUNHO","JUN",201306,"JUN/2013",7,"SABADO","SAB"
"2013-06-02",2013,2,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",6,"JUNHO","JUN",201306,"JUN/2013",1,"DOMINGO","DOM"
"2013-06-03",2013,3,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",6,"JUNHO","JUN",201306,"JUN/2013",2,"SEGUNDA","SEG"
"2013-06-04",2013,4,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",6,"JUNHO","JUN",201306,"JUN/2013",3,"TERCA","TER"
"2013-06-05",2013,5,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",6,"JUNHO","JUN",201306,"JUN/2013",4,"QUARTA","QUA"
"2013-06-06",2013,6,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",6,"JUNHO","JUN",201306,"JUN/2013",5,"QUINTA","QUI"
"2013-06-07",2013,7,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",6,"JUNHO","JUN",201306,"JUN/2013",6,"SEXTA","SEX"
"2013-06-08",2013,8,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",6,"JUNHO","JUN",201306,"JUN/2013",7,"SABADO","SAB"
"2013-06-09",2013,9,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",6,"JUNHO","JUN",201306,"JUN/2013",1,"DOMINGO","DOM"
"2013-06-10",2013,10,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",6,"JUNHO","JUN",201306,"JUN/2013",2,"SEGUNDA","SEG"
"2013-06-11",2013,11,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",6,"JUNHO","JUN",201306,"JUN/2013",3,"TERCA","TER"
"2013-06-12",2013,12,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",6,"JUNHO","JUN",201306,"JUN/2013",4,"QUARTA","QUA"
"2013-06-13",2013,13,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",6,"JUNHO","JUN",201306,"JUN/2013",5,"QUINTA","QUI"
"2013-06-14",2013,14,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",6,"JUNHO","JUN",201306,"JUN/2013",6,"SEXTA","SEX"
"2013-06-15",2013,15,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",6,"JUNHO","JUN",201306,"JUN/2013",7,"SABADO","SAB"
"2013-06-16",2013,16,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",6,"JUNHO","JUN",201306,"JUN/2013",1,"DOMINGO","DOM"
"2013-06-17",2013,17,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",6,"JUNHO","JUN",201306,"JUN/2013",2,"SEGUNDA","SEG"
"2013-06-18",2013,18,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",6,"JUNHO","JUN",201306,"JUN/2013",3,"TERCA","TER"
"2013-06-19",2013,19,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",6,"JUNHO","JUN",201306,"JUN/2013",4,"QUARTA","QUA"
"2013-06-20",2013,20,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",6,"JUNHO","JUN",201306,"JUN/2013",5,"QUINTA","QUI"
"2013-06-21",2013,21,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",6,"JUNHO","JUN",201306,"JUN/2013",6,"SEXTA","SEX"
"2013-06-22",2013,22,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",6,"JUNHO","JUN",201306,"JUN/2013",7,"SABADO","SAB"
"2013-06-23",2013,23,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",6,"JUNHO","JUN",201306,"JUN/2013",1,"DOMINGO","DOM"
"2013-06-24",2013,24,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",6,"JUNHO","JUN",201306,"JUN/2013",2,"SEGUNDA","SEG"
"2013-06-25",2013,25,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",6,"JUNHO","JUN",201306,"JUN/2013",3,"TERCA","TER"
"2013-06-26",2013,26,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",6,"JUNHO","JUN",201306,"JUN/2013",4,"QUARTA","QUA"
"2013-06-27",2013,27,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",6,"JUNHO","JUN",201306,"JUN/2013",5,"QUINTA","QUI"
"2013-06-28",2013,28,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",6,"JUNHO","JUN",201306,"JUN/2013",6,"SEXTA","SEX"
"2013-06-29",2013,29,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",6,"JUNHO","JUN",201306,"JUN/2013",7,"SABADO","SAB"
"2013-06-30",2013,30,1,"1º Sem.",20131,"S1/2013",2,"2º Trim.",20132,"T2/2013",6,"JUNHO","JUN",201306,"JUN/2013",1,"DOMINGO","DOM"
"2013-07-01",2013,1,2,"2º Sem.",20132,"S2/2013",3,"3º Trim.",20133,"T3/2013",7,"JULHO","JUL",201307,"JUL/2013",2,"SEGUNDA","SEG"
"2013-07-02",2013,2,2,"2º Sem.",20132,"S2/2013",3,"3º Trim.",20133,"T3/2013",7,"JULHO","JUL",201307,"JUL/2013",3,"TERCA","TER"
"2013-07-03",2013,3,2,"2º Sem.",20132,"S2/2013",3,"3º Trim.",20133,"T3/2013",7,"JULHO","JUL",201307,"JUL/2013",4,"QUARTA","QUA"
"2013-07-04",2013,4,2,"2º Sem.",20132,"S2/2013",3,"3º Trim.",20133,"T3/2013",7,"JULHO","JUL",201307,"JUL/2013",5,"QUINTA","QUI"
"2013-07-05",2013,5,2,"2º Sem.",20132,"S2/2013",3,"3º Trim.",20133,"T3/2013",7,"JULHO","JUL",201307,"JUL/2013",6,"SEXTA","SEX"
"2013-07-06",2013,6,2,"2º Sem.",20132,"S2/2013",3,"3º Trim.",20133,"T3/2013",7,"JULHO","JUL",201307,"JUL/2013",7,"SABADO","SAB"
"2013-07-07",2013,7,2,"2º Sem.",20132,"S2/2013",3,"3º Trim.",20133,"T3/2013",7,"JULHO","JUL",201307,"JUL/2013",1,"DOMINGO","DOM"
"2013-07-08",2013,8,2,"2º Sem.",20132,"S2/2013",3,"3º Trim.",20133,"T3/2013",7,"JULHO","JUL",201307,"JUL/2013",2,"SEGUNDA","SEG"
"2013-07-09",2013,9,2,"2º Sem.",20132,"S2/2013",3,"3º Trim.",20133,"T3/2013",7,"JULHO","JUL",201307,"JUL/2013",3,"TERCA","TER"
"2013-07-10",2013,10,2,"2º Sem.",20132,"S2/2013",3,"3º Trim.",20133,"T3/2013",7,"JULHO","JUL",201307,"JUL/2013",4,"QUARTA","QUA"
"2013-07-11",2013,11,2,"2º Sem.",20132,"S2/2013",3,"3º Trim.",20133,"T3/2013",7,"JULHO","JUL",201307,"JUL/2013",5,"QUINTA","QUI"
"2013-07-12",2013,12,2,"2º Sem.",20132,"S2/2013",3,"3º Trim.",20133,"T3/2013",7,"JULHO","JUL",201307,"JUL/2013",6,"SEXTA","SEX"
"2013-07-13",2013,13,2,"2º Sem.",20132,"S2/2013",3,"3º Trim.",20133,"T3/2013",7,"JULHO","JUL",201307,"JUL/2013",7,"SABADO","SAB"
"2013-07-14",2013,14,2,"2º Sem.",20132,"S2/2013",3,"3º Trim.",20133,"T3/2013",7,"JULHO","JUL",201307,"JUL/2013",1,"DOMINGO","DOM"
"2013-07-15",2013,15,2,"2º Sem.",20132,"S2/2013",3,"3º Trim.",20133,"T3/2013",7,"JULHO","JUL",201307,"JUL/2013",2,"SEGUNDA","SEG"
"2013-07-16",2013,16,2,"2º Sem.",20132,"S2/2013",3,"3º Trim.",20133,"T3/2013",7,"JULHO","JUL",201307,"JUL/2013",3,"TERCA","TER"
"2013-07-17",2013,17,2,"2º Sem.",20132,"S2/2013",3,"3º Trim.",20133,"T3/2013",7,"JULHO","JUL",201307,"JUL/2013",4,"QUARTA","QUA"
"2013-07-18",2013,18,2,"2º Sem.",20132,"S2/2013",3,"3º Trim.",20133,"T3/2013",7,"JULHO","JUL",201307,"JUL/2013",5,"QUINTA","QUI"
"2013-07-19",2013,19,2,"2º Sem.",20132,"S2/2013",3,"3º Trim.",20133,"T3/2013",7,"JULHO","JUL",201307,"JUL/2013",6,"SEXTA","SEX"
"2013-07-20",2013,20,2,"2º Sem.",20132,"S2/2013",3,"3º Trim.",20133,"T3/2013",7,"JULHO","JUL",201307,"JUL/2013",7,"SABADO","SAB"
"2013-07-21",2013,21,2,"2º Sem.",20132,"S2/2013",3,"3º Trim.",20133,"T3/2013",7,"JULHO","JUL",201307,"JUL/2013",1,"DOMINGO","DOM"
"2013-07-22",2013,22,2,"2º Sem.",20132,"S2/2013",3,"3º Trim.",20133,"T3/2013",7,"JULHO","JUL",201307,"JUL/2013",2,"SEGUNDA","SEG"
"2013-07-23",2013,23,2,"2º Sem.",20132,"S2/2013",3,"3º Trim.",20133,"T3/2013",7,"JULHO","JUL",201307,"JUL/2013",3,"TERCA","TER"
"2013-07-24",2013,24,2,"2º Sem.",20132,"S2/2013",3,"3º Trim.",20133,"T3/2013",7,"JULHO","JUL",201307,"JUL/2013",4,"QUARTA","QUA"
"2013-07-25",2013,25,2,"2º Sem.",20132,"S2/2013",3,"3º Trim.",20133,"T3/2013",7,"JULHO","JUL",201307,"JUL/2013",5,"QUINTA","QUI"
