"classeProcessual","codigoLocalidade","orgaoJulgador_codigoOrgao","assunto_codigoNacional","codigo_ultima_movimentacao","mes_ajuizamento","alvo_processos_demorados","G1","G2","JE","TR","CRIMINAL","CIVIL","JUIZADOS","EXECUTIVOS","OUTROS","PEQUENO","MÉDIO","GRANDE"
417,1600303,75533,4291,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,3419,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6398,3372,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6398,4305,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,1209,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,3431,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,1209,246,2,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,3417,246,2,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,4263,246,2,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,1209,246,3,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,5566,246,3,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,4263,246,3,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,5567,246,3,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,5567,246,3,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,3533,246,3,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,43864,1209,246,4,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,5566,246,4,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,3606,246,4,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,43864,1209,246,5,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,43864,3372,246,5,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13396,4305,246,5,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,3632,246,5,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13697,3385,246,5,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13396,1209,246,5,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13396,3632,246,5,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13396,3632,246,5,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13396,3632,246,5,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,3417,246,5,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,3417,246,5,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,4305,246,5,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,3632,246,5,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,4305,246,5,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,5566,246,5,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6398,3372,246,5,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6398,4305,246,5,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,4305,246,5,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,4305,246,5,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,5566,246,5,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6398,4305,246,6,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,5566,246,6,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6398,3372,246,6,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,1209,246,7,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,3633,246,7,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,4263,246,7,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,5566,246,7,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6398,3372,246,8,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,1209,246,8,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,43864,1209,246,8,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,3553,246,8,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,3417,246,8,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,4305,246,8,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,1209,246,8,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,43864,3372,246,8,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,3416,246,8,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6398,3372,246,8,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,3417,246,8,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,4305,246,8,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6398,1209,246,9,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6398,3372,246,9,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,5566,246,9,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6398,3372,246,9,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6398,3372,246,9,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13396,10890,246,9,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,4263,246,9,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,3417,246,9,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13396,4305,246,9,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,10890,246,9,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,3633,246,10,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6398,3372,246,10,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,4305,246,10,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6398,1209,246,10,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,3435,246,10,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,3416,246,10,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,10890,246,10,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,5566,246,10,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,5567,246,10,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,4305,246,10,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,3608,246,10,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6398,3372,246,11,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6398,4305,246,11,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6398,4305,246,11,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13396,10890,246,11,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,4305,246,11,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,4305,246,11,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,5566,246,11,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,3608,246,11,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13396,3632,246,11,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13396,10890,246,11,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13396,10890,246,11,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,4305,246,11,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,4305,246,11,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,5566,246,11,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,5566,246,11,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,3435,246,11,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,4263,246,11,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13396,3632,246,12,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13396,3632,246,12,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,3608,246,12,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,4305,246,12,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,3417,246,12,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6398,3372,246,12,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6398,3372,246,12,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6398,3372,246,12,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,5566,246,12,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,1209,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,5566,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,4305,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,5566,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13697,3465,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13396,4305,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,5566,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,3436,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,3436,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6398,3372,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6398,3372,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6398,4305,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,3608,246,2,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6398,4305,246,2,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,3632,246,2,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,3632,246,2,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,4263,246,2,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,4305,246,2,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,1209,246,2,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,5566,246,2,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,3419,246,2,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,4305,246,2,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,5566,246,2,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13396,3632,246,2,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,4305,246,3,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13396,4305,246,3,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13396,4305,246,3,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,3608,246,3,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,4305,246,3,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,1209,246,3,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13697,1209,246,3,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,1209,246,3,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,1209,246,3,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,3608,246,3,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,3465,246,3,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,5566,246,3,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,3431,246,3,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13396,1209,246,3,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,4305,246,3,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,5566,246,3,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,5567,246,4,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,3632,246,4,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6398,3372,246,4,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,4305,246,4,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,5566,246,4,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,5566,246,4,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,5566,246,4,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6398,1209,246,4,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,1209,246,4,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,3417,246,4,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,4305,246,4,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,4305,246,4,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,4263,246,4,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,43864,4263,246,4,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,43864,4263,246,4,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,3417,246,5,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,43864,1209,246,5,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,43864,3372,246,5,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,3435,246,5,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,4305,246,5,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,1209,246,5,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6398,3372,246,5,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,5566,246,5,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,4305,246,5,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,1209,246,5,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,3432,246,5,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,3633,246,5,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,5566,246,6,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,4305,246,6,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,4305,246,6,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,5566,246,6,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,5566,246,6,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,43864,1209,246,6,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,43864,3372,246,6,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,43864,3372,246,6,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,4305,246,6,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,3548,246,6,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6398,4305,246,6,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,3632,246,6,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13396,3632,246,6,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,4305,246,6,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,1209,246,7,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,1209,246,7,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,3431,246,7,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,1209,246,7,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,1209,246,7,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,3417,246,7,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,3608,246,7,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,4305,246,7,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,4305,246,7,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,5566,246,7,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,4305,246,8,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,5566,246,8,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,3466,246,8,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,1209,246,8,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,3633,246,8,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,3633,246,8,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,10890,246,8,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,3608,246,9,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,1209,246,9,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,3633,246,9,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,3633,246,9,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,1209,246,9,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,3548,246,9,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,3436,246,9,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,43864,1209,246,10,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,43864,3372,246,10,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,5567,246,10,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,4305,246,10,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,5566,246,10,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,4263,246,10,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,5566,246,10,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,5566,246,10,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6398,4305,246,10,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,1209,246,10,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,3436,246,10,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,5566,246,10,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,10890,246,10,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,43864,4305,246,10,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,3416,246,10,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6398,3372,246,10,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13697,5560,246,10,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,1209,246,11,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,3633,246,11,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,4305,246,11,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,5566,246,11,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,10890,246,11,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,10890,246,11,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,3417,246,11,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,10890,246,11,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,10890,246,11,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6398,1209,246,11,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6398,4263,246,11,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,4305,246,11,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,4305,246,11,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,5566,246,11,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,5566,246,12,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,13605,5566,246,12,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,4305,246,12,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,4305,246,12,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,1209,246,12,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,3608,246,12,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,4305,246,12,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,3531,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,5566,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,3431,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,4305,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6172,3608,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,75533,4305,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600303,6171,3608,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600501,6406,1209,246,11,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600501,6406,3372,246,11,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
417,1600600,6412,1209,246,2,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
420,1600212,6155,4305,246,8,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
420,1600212,6155,10995,246,8,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
420,1600303,6172,3548,246,7,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
420,1600303,6172,4305,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
420,1600303,6172,5566,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
420,1600303,6398,1209,246,4,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
420,1600303,13605,3431,246,5,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
420,1600303,13605,3431,246,5,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
420,1600303,13396,3632,246,6,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
420,1600303,6171,1209,246,9,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
420,1600535,6407,10890,246,5,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
420,1600600,6412,3608,246,6,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
420,1600600,6412,4305,246,6,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
420,1600600,6412,4305,246,6,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
426,1600303,6398,3372,246,6,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
426,1600303,6398,3372,246,6,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
426,1600303,43864,3372,246,3,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
426,1600303,6398,3372,246,7,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
426,1600303,6398,3372,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
426,1600303,43864,1209,246,2,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
426,1600303,6398,3372,246,3,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
426,1600303,6398,1209,246,8,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
426,1600303,6398,3372,246,8,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
426,1600303,6398,3372,246,8,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
426,1600303,6398,3372,246,8,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
426,1600303,43864,1209,246,9,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
426,1600303,43864,3372,246,9,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
426,1600303,6398,1209,246,9,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
426,1600303,6398,3372,246,10,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
426,1600303,6398,4305,246,10,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
426,1600303,6398,3372,246,10,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
426,1600303,6398,1209,246,11,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
426,1600303,43864,3372,246,12,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
426,1600303,43864,4305,246,12,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
426,1600303,6398,4263,246,12,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
426,1600303,6398,4263,246,12,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
426,1600303,43864,3372,246,1,"NORMAL",1,0,0,0,1,0,0,0,0,1,0,0
